Site.Code,Site,Subsite,Sampling.Time,Site.Code.Sampling.Time,Month,Date.Collected,Date.Processed,Sample.Processed.by,Data.entered.by,Plot.ID,Unique.ID,Species,Taxa,Group,Type,Number.Shoots,Tin(g),Optional.Tin.Wet.Mass(g),Tin.Dry.Mass(g),Optional.Wet.Mass(g),Dry.Mass(g),Notes,Total seawater(ml),Filtered water(ml),Multiplier,Filter(g),Number.Leaves.Shoot.1
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,8,FI.B.1.8,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0085,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,9,FI.B.1.9,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0047,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,10,FI.B.1.10,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0055,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,11,FI.B.1.11,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0071,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,12,FI.B.1.12,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0057,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,13,FI.B.1.13,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0072,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,14,FI.B.1.14,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0048,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,15,FI.B.1.15,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0034,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,16,FI.B.1.16,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0025,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,17,FI.B.1.17,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0048,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,18,FI.B.1.18,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0098,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,19,FI.B.1.19,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.0125,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,20,FI.B.1.20,Epibiota filter,Filter,Filter,Epibiota,4,,,,NA,0.009,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,1,FI.B.1.1,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.3163,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,2,FI.B.1.2,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.2692,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,3,FI.B.1.3,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4092,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,4,FI.B.1.4,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.3588,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,5,FI.B.1.5,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4158,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,6,FI.B.1.6,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4122,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,7,FI.B.1.7,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.6338,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,8,FI.B.1.8,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.634,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,9,FI.B.1.9,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.2026,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,10,FI.B.1.10,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4561,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,11,FI.B.1.11,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4225,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,12,FI.B.1.12,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.1801,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,13,FI.B.1.13,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.365,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,14,FI.B.1.14,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.3881,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,15,FI.B.1.15,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.5368,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,16,FI.B.1.16,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.3764,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,17,FI.B.1.17,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.451,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,18,FI.B.1.18,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4008,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,19,FI.B.1.19,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.4057,,,,,,
FI,FI.B,B,1,FI.1,August,28-Aug-14,28-Aug-14,TS;CAB,CAB,20,FI.B.1.20,Zostera marina,Zostera,Seagrass,Seagrass,4,,,,NA,0.7557,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,1,FR.A.1.1,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0105,,0.0105,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.A.1.2,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0215,,0.0215,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,3,FR.A.1.3,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0152,,0.0152,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,7,FR.A.1.7,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0062,,0.0062,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,8,FR.A.1.8,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0445,,0.0445,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,10,FR.A.1.10,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.005,,0.005,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,13,FR.A.1.13,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0148,,0.0148,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,14,FR.A.1.14,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0067,,0.0067,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,15,FR.A.1.15,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,,,,0.036,,0.036,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,17,FR.A.1.17,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0267,,0.0267,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,19,FR.A.1.19,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0201,,0.0201,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,20,FR.A.1.20,Anemonia cfr sulcata,Anemone,SessileInvertebrate,Epibiota,4,,,0.0146,,0.0146,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,14,FR.A.1.14,Briozoa,Bryozoan,SessileInvertebrate,Epibiota,4,,,0.012,,0.012,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,1,FR.A.1.1,Epibiota filter,Filter,Filter,Epibiota,4,0.185804,,0.301688,,0.115884,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.A.1.2,Epibiota filter,Filter,Filter,Epibiota,4,0.286904,,0.432208,,0.145304,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,3,FR.A.1.3,Epibiota filter,Filter,Filter,Epibiota,4,0.189276,,0.271084,,0.081808,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,4,FR.A.1.4,Epibiota filter,Filter,Filter,Epibiota,4,0.192054,,0.303106,,0.111052,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,5,FR.A.1.5,Epibiota filter,Filter,Filter,Epibiota,4,0.09652,,0.139028,,0.042508,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,6,FR.A.1.6,Epibiota filter,Filter,Filter,Epibiota,4,0.095738,,0.137646,,0.041908,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,7,FR.A.1.7,Epibiota filter,Filter,Filter,Epibiota,4,0.095092,,0.223222,,0.12813,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,8,FR.A.1.8,Epibiota filter,Filter,Filter,Epibiota,4,0.191578,,0.273948,,0.08237,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,9,FR.A.1.9,Epibiota filter,Filter,Filter,Epibiota,4,0.191174,,0.26636,,0.075186,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,10,FR.A.1.10,Epibiota filter,Filter,Filter,Epibiota,4,0.095652,,0.14615,,0.050498,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,11,FR.A.1.11,Epibiota filter,Filter,Filter,Epibiota,4,0.095136,,0.148876,,0.05374,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,12,FR.A.1.12,Epibiota filter,Filter,Filter,Epibiota,4,0.094762,,0.152882,,0.05812,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,13,FR.A.1.13,Epibiota filter,Filter,Filter,Epibiota,4,0.09606,,0.14583,,0.04977,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,14,FR.A.1.14,Epibiota filter,Filter,Filter,Epibiota,4,0.096042,,0.13727,,0.041228,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,15,FR.A.1.15,Epibiota filter,Filter,Filter,Epibiota,4,0.095234,,0.140452,,0.045218,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,16,FR.A.1.16,Epibiota filter,Filter,Filter,Epibiota,4,0.0971,,0.148016,,0.050916,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,17,FR.A.1.17,Epibiota filter,Filter,Filter,Epibiota,4,0.09519,,0.141478,,0.046288,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,18,FR.A.1.18,Epibiota filter,Filter,Filter,Epibiota,4,0.094914,,0.134948,,0.040034,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,19,FR.A.1.19,Epibiota filter,Filter,Filter,Epibiota,4,0.095624,,0.137312,,0.041688,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,20,FR.A.1.20,Epibiota filter,Filter,Filter,Epibiota,4,0.096846,,0.13489,,0.038044,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,1,FR.A.1.1,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0096,,0.0096,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.A.1.2,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0051,,0.0051,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.A.1.2,Enteromorpha,Macroalgae,Macroalgae,Epibiota,4,,,0.015,,0.015,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,6,FR.A.1.6,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0029,,0.0029,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,10,FR.A.1.10,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0018,,0.0018,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,12,FR.A.1.12,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0019,,0.0019,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,13,FR.A.1.13,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0033,,0.0033,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,14,FR.A.1.14,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.132,,0.132,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,15,FR.A.1.15,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0052,,0.0052,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,17,FR.A.1.17,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.0136,,0.0136,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,19,FR.A.1.19,Filamentous algae,Macroalgae,Macroalgae,Epibiota,4,,,0.021,,0.021,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,1,FR.A.1.1,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.1306,,2.1306,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.A.1.2,Zostera marina,Zostera,Seagrass,Seagrass,4,,,5.3347,,5.3347,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,3,FR.A.1.3,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.9986,,1.9986,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,4,FR.A.1.4,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.7951,,1.7951,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,5,FR.A.1.5,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.3502,,2.3502,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,6,FR.A.1.6,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.1299,,1.1299,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,7,FR.A.1.7,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.4616,,2.4616,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,8,FR.A.1.8,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.5182,,2.5182,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,9,FR.A.1.9,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.7176,,1.7176,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,10,FR.A.1.10,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.1058,,2.1058,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,11,FR.A.1.11,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.2302,,1.2302,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,12,FR.A.1.12,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.1464,,1.1464,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,13,FR.A.1.13,Zostera marina,Zostera,Seagrass,Seagrass,4,,,0.6848,,0.6848,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,14,FR.A.1.14,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.4521,,2.4521,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,15,FR.A.1.15,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.9092,,1.9092,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,16,FR.A.1.16,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.4115,,1.4115,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,17,FR.A.1.17,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.1068,,1.1068,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,18,FR.A.1.18,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.4311,,1.4311,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,19,FR.A.1.19,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.9334,,1.9334,,,,,,
FR,FR.A,A,1,FR.1,June,18-Jun-14,19-Jun-14,Salomé/Justine/Katia,F. Rossi,20,FR.A.1.20,Zostera marina,Zostera,Seagrass,Seagrass,4,,,0.7531,,0.7531,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,1,FR.B.1.1,Epibiota filter,Filter,Filter,Epibiota,4,0.09667,,0.168924,,0.072254,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.B.1.2,Epibiota filter,Filter,Filter,Epibiota,4,0.096646,,0.15647,,0.059824,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,3,FR.B.1.3,Epibiota filter,Filter,Filter,Epibiota,4,0.09696,,0.16176,,0.0648,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,4,FR.B.1.4,Epibiota filter,Filter,Filter,Epibiota,4,0.09663,,0.151914,,0.055284,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,5,FR.B.1.5,Epibiota filter,Filter,Filter,Epibiota,4,0.096398,,0.154632,,0.058234,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,6,FR.B.1.6,Epibiota filter,Filter,Filter,Epibiota,4,0.09669,,0.15945,,0.06276,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,7,FR.B.1.7,Epibiota filter,Filter,Filter,Epibiota,4,0.096796,,0.148174,,0.051378,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,8,FR.B.1.8,Epibiota filter,Filter,Filter,Epibiota,4,0.096132,,0.15865,,0.062518,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,9,FR.B.1.9,Epibiota filter,Filter,Filter,Epibiota,4,0.096064,,0.165402,,0.069338,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,10,FR.B.1.10,Epibiota filter,Filter,Filter,Epibiota,4,0.095474,,0.13355,,0.038076,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,11,FR.B.1.11,Epibiota filter,Filter,Filter,Epibiota,4,0.09767,,0.15898,,0.06131,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,12,FR.B.1.12,Epibiota filter,Filter,Filter,Epibiota,4,0.095734,,0.160562,,0.064828,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,13,FR.B.1.13,Epibiota filter,Filter,Filter,Epibiota,4,0.095776,,0.147508,,0.051732,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,14,FR.B.1.14,Epibiota filter,Filter,Filter,Epibiota,4,0.095564,,0.165712,,0.070148,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,15,FR.B.1.15,Epibiota filter,Filter,Filter,Epibiota,4,0.096274,,0.188822,,0.092548,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,16,FR.B.1.16,Epibiota filter,Filter,Filter,Epibiota,4,0.095832,,0.149576,,0.053744,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,17,FR.B.1.17,Epibiota filter,Filter,Filter,Epibiota,4,0.09688,,0.147612,,0.050732,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,18,FR.B.1.18,Epibiota filter,Filter,Filter,Epibiota,4,0.095758,,0.1918936,,0.0961356,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,19,FR.B.1.19,Epibiota filter,Filter,Filter,Epibiota,4,0.095664,,0.140464,,0.0448,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,20,FR.B.1.20,Epibiota filter,Filter,Filter,Epibiota,4,0.095864,,0.17787,,0.082006,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,1,FR.B.1.1,Zostera marina,Zostera,Seagrass,Seagrass,4,,,4.0502,,4.0502,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,2,FR.B.1.2,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.1758,,2.1758,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,3,FR.B.1.3,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.7666,,2.7666,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,4,FR.B.1.4,Zostera marina,Zostera,Seagrass,Seagrass,4,,,3.2901,,3.2901,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,5,FR.B.1.5,Zostera marina,Zostera,Seagrass,Seagrass,4,,,4.234,,4.234,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,6,FR.B.1.6,Zostera marina,Zostera,Seagrass,Seagrass,4,,,3.7586,,3.7586,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,7,FR.B.1.7,Zostera marina,Zostera,Seagrass,Seagrass,4,,,2.893,,2.893,,,,,,
FR,FR.B,B,1,FR.1,June,25-Jun-14,26-Jun-14,Salomé/Justine/Katia,F. Rossi,8,FR.B.1.8,Zostera marina,Zostera,Seagrass,Seagrass,4,,,1.6279,,1.6279,,,,,,
